qid,text,java_code,python_code
822, return true if the password is valid.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class PassValidity {
    /**
     * * Write a function to return true if the password is valid.
     *
     * > passValidity(""password"")
     * false
     * > passValidity(""Password@10"")
     * true
     * > passValidity(""password@10"")
     * false
     */
    public static Boolean passValidity(String p) {
int len = p.length();
        boolean hasDigit = false;
        boolean hasLower = false;
        boolean hasUpper = false;
        for (int i = 0; i < len; i++) {
            if (Character.isDigit(p.charAt(i))) {
                hasDigit = true;
            }
            if (Character.isLowerCase(p.charAt(i))) {
                hasLower = true;
            }
            if (Character.isUpperCase(p.charAt(i))) {
                hasUpper = true;
            }
        }
        if (hasDigit && hasLower && hasUpper) {
            return true;
        }
        return false;
    }
}","import re
def pass_validity(p):
 x = True
 while x:  
    if (len(p)<6 or len(p)>12):
        break
    elif not re.search(""[a-z]"",p):
        break
    elif not re.search(""[0-9]"",p):
        break
    elif not re.search(""[A-Z]"",p):
        break
    elif not re.search(""[$#@]"",p):
        break
    elif re.search(""\s"",p):
        break
    else:
        return True
        x=False
        break

 if x:
    return False"
823, check if the given string starts with a substring using regex.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CheckSubstring {
    /**
     * * Write a function to check if the given string starts with a substring using regex.
     *
     * > checkSubstring(""dreams for dreams makes life fun"", ""makes"")
     * ""string doesnt start with the given substring""
     * > checkSubstring(""Hi there how are you Hi alex"", ""Hi"")
     * ""string starts with the given substring""
     * > checkSubstring(""Its been a long day"", ""been"")
     * ""string doesnt start with the given substring""
     */
    public static String checkSubstring(String string, String sample) {
String result = """";
        if (string.startsWith(sample)) {
            result = ""string starts with the given substring"";
        } else {
            result = ""string doesnt start with the given substring"";
        }
        return result;
    }
}","import re 
def check_substring(string, sample) : 
  if (sample in string): 
      y = ""\A"" + sample 
      x = re.search(y, string) 
      if x : 
          return (""string starts with the given substring"") 
      else : 
          return (""string doesnt start with the given substring"") 
  else : 
      return (""entered string isnt a substring"")"
824,Remove even numbers from a given list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class RemoveEven {
    /**
     * *  remove even numbers from a given list.
     *
     * > removeEven([1, 3, 5, 2])
     * [1, 3, 5]
     * > removeEven([5, 6, 7])
     * [5, 7]
     * > removeEven([1, 2, 3, 4])
     * [1, 3]
     */
    public static List<Integer> removeEven(List<Integer> l) {
List<Integer> result = new ArrayList<>();
        for (int i = 1; i <= l.size(); i++) {
            if (l.get(i - 1) % 2 == 1) {
                result.add(l.get(i - 1));
            }
        }
        return result;
    }
}","def remove_even(l):
    for i in l:
        if i % 2 == 0:
            l.remove(i)
    return l"
825,Access multiple elements of specified index from a given list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class AccessElements {
    /**
     * *  access multiple elements of specified index from a given list.
     *
     * > accessElements([2, 3, 8, 4, 7, 9], [0, 3, 5])
     * [2, 4, 9]
     * > accessElements([1, 2, 3, 4, 5], [1, 2])
     * [2, 3]
     * > accessElements([1, 0, 2, 3], [0, 1])
     * [1, 0]
     */
    public static List<Integer> accessElements(List<Integer> nums, List<Integer> listIndex) {
List<Integer> result = new ArrayList<>();
        for (int i : listIndex) {
            if (nums.get(i) == null) {
                result.add(i);
            } else {
                result.add(nums.get(i));
            }
        }
        return result;
    }
}","def access_elements(nums, list_index):
    result = [nums[i] for i in list_index]
    return result"
826,Find the type of triangle from the given sides.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CheckTypeOfTriangle {
    /**
     * *  find the type of triangle from the given sides.
     *
     * > checkTypeOfTriangle(1, 2, 3)
     * ""Obtuse-angled Triangle""
     * > checkTypeOfTriangle(2, 2, 2)
     * ""Acute-angled Triangle""
     * > checkTypeOfTriangle(1, 0, 1)
     * ""Right-angled Triangle""
     */
    public static String checkTypeOfTriangle(int a, int b, int c) {
StringBuilder res = new StringBuilder();
        if (a < b) {
            res.append(""Obtuse-angled Triangle"");
            return res.toString();
        } else if (a == b) {
            res.append(""Acute-angled Triangle"");
            return res.toString();
        } else if (a == c) {
            res.append(""Right-angled Triangle"");
            return res.toString();
        }
        res.append(""Obtuse-angled Triangle"");
        return res.toString();
    }
}","def check_Type_Of_Triangle(a,b,c): 
    sqa = pow(a,2) 
    sqb = pow(b,2) 
    sqc = pow(c,2) 
    if (sqa == sqa + sqb or sqb == sqa + sqc or sqc == sqa + sqb): 
        return (""Right-angled Triangle"") 
    elif (sqa > sqc + sqb or sqb > sqa + sqc or sqc > sqa + sqb): 
        return (""Obtuse-angled Triangle"") 
    else: 
        return (""Acute-angled Triangle"") "
827, sum a specific column of a list in a given list of lists.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class SumColumn {
    /**
     * * Write a function to sum a specific column of a list in a given list of lists.
     *
     * > sumColumn([[1, 2, 3, 2], [4, 5, 6, 2], [7, 8, 9, 5]], 0)
     * 12
     * > sumColumn([[1, 2, 3, 2], [4, 5, 6, 2], [7, 8, 9, 5]], 1)
     * 15
     * > sumColumn([[1, 2, 3, 2], [4, 5, 6, 2], [7, 8, 9, 5]], 3)
     * 9
     */
    public static int sumColumn(List<List<Integer>> list1, int c) {
int result = 0;
        int sum = 0;
        for (int i = 0; i < list1.size(); i++) {
            if (list1.get(i).size() == c) {
                sum += list1.get(i).get(c);
            } else {
                sum += list1.get(i).get(c);
            }
        }
        return sum;
    }
}","def sum_column(list1, C):
    result = sum(row[C] for row in list1)
    return result"
828," count alphabets,digits and special charactes in a given string.","import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CountAlphaDigSpl {
    /**
     * * Write a function to count alphabets,digits and special charactes in a given string.
     *
     * > countAlphaDigSpl(""abc!@#123"")
     * [3, 3, 3]
     * > countAlphaDigSpl(""dgsuy@#$%&1255"")
     * [5, 4, 5]
     * > countAlphaDigSpl(""fjdsif627348#%$^&"")
     * [6, 6, 5]
     */
    public static List<Integer> countAlphaDigSpl(String string) {
int alpha = 0;
        int digit = 0;
        int special = 0;
        int count = 0;
        for (int i = 0; i < string.length(); i++) {
            if (Character.isAlphabetic(string.charAt(i))) {
                alpha++;
            } else if (Character.isDigit(string.charAt(i))) {
                digit++;
            } else {
                special++;
            }
        }
        List<Integer> alphadig = new ArrayList<>();
        alphadig.add(alpha);
        alphadig.add(digit);
        alphadig.add(special);
        return alphadig;
    }
}","def count_alpha_dig_spl(string):
  alphabets=digits = special = 0
  for i in range(len(string)):
    if(string[i].isalpha()):
        alphabets = alphabets + 1
    elif(string[i].isdigit()):
        digits = digits + 1
    else:
        special = special + 1
  return (alphabets,digits,special)   "
829, find out the second most repeated (or frequent) string in the given sequence.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class SecondFrequent {
    /**
     * * Write a function to find out the second most repeated (or frequent) string in the given sequence.
     *
     * > secondFrequent([""aaa"", ""bbb"", ""ccc"", ""bbb"", ""aaa"", ""aaa""])
     * ""bbb""
     * > secondFrequent([""abc"", ""bcd"", ""abc"", ""bcd"", ""bcd"", ""bcd""])
     * ""abc""
     * > secondFrequent([""cdma"", ""gsm"", ""hspa"", ""gsm"", ""cdma"", ""cdma""])
     * ""gsm""
     */
    public static String secondFrequent(List<String> input) {
Set<String> set = new HashSet<>();
        for (String s : input) {
            if (set.contains(s)) {
                return s;
            }
            set.add(s);
        }
        return """";
    }
}","from collections import Counter 
	
def second_frequent(input): 
	dict = Counter(input) 
	value = sorted(dict.values(), reverse=True)  
	second_large = value[1] 
	for (key, val) in dict.items(): 
		if val == second_large: 
			return (key) "
830, round up a number to specific digits.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class RoundUp {
    /**
     * * Write a function to round up a number to specific digits.
     *
     * > roundUp(123.01247, 0)
     * 124
     * > roundUp(123.01247, 1)
     * 123.1
     * > roundUp(123.01247, 2)
     * 123.02
     */
    public static Number roundUp(Double a, int digits) {
double unit = Math.pow(10, -digits);
        double rounded = Math.ceil(a / unit) * unit;
        double scale = Math.pow(10, digits);
        rounded = Math.round(rounded * scale) / scale;
        if (digits == 0) {
            return (int) rounded;
        }
        return rounded;
    }
}
","import math
def round_up(a, digits):
    n = 10**-digits
    return round(math.ceil(a / n) * n, digits)"
831,Count equal element pairs from the given list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class CountPairs {
    /**
     * *  count equal element pairs from the given array.
     *
     * > countPairs([1, 1, 1, 1], 4)
     * 6
     * > countPairs([1, 5, 1], 3)
     * 1
     * > countPairs([3, 2, 1, 7, 8, 9], 6)
     * 0
     */
    public static int countPairs(List<Integer> arr, int n) {
int count = 0;
        for (int i = 0; i < n; i++) {
            for (int j = i + 1; j < n; j++) {
                if (arr.get(i) == arr.get(j)) {
                    count++;
                }
            }
        }
        return count;
    }
}","def count_Pairs(arr,n): 
    cnt = 0; 
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] == arr[j]): 
                cnt += 1; 
    return cnt; "
832, extract the maximum numeric value from a string by using regex.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class ExtractMax {
    /**
     * * Write a function to extract the maximum numeric value from a string by using regex.
     *
     * > extractMax(""100klh564abc365bg"")
     * 564
     * > extractMax(""hello300how546mer231"")
     * 546
     * > extractMax(""its233beenalong343journey234"")
     * 343
     */
    public static int extractMax(String input) {
if (input.length() == 0) {
            return 0;
        }
        int max = 0;
        int digit = 0;
        char temp;
        for (int i = 0; i < input.length(); i++) {
            temp = input.charAt(i);
            if (Character.isDigit(temp)) {
                digit = digit * 10 + temp - '0';
            } else {
                max = Math.max(max, digit);
                digit = 0;
            }
        }
        return max;
    }
}","import re 
def extract_max(input): 
	numbers = re.findall('\d+',input) 
	numbers = map(int,numbers) 
	return max(numbers)"
833, get dictionary keys as a list.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class GetKey {
    /**
     * * Write a function to get dictionary keys as a list.
     *
     * > getKey({1: ""python"", 2: ""java""})
     * [1, 2]
     * > getKey({10: ""red"", 20: ""blue"", 30: ""black""})
     * [10, 20, 30]
     * > getKey({27: ""language"", 39: ""java"", 44: ""little""})
     * [27, 39, 44]
     */
    public static List<Integer> getKey(HashMap<Integer, String> dict) {
List<Integer> keys = new ArrayList<>();
        for (Map.Entry<Integer, String> e : dict.entrySet()) {
            keys.add(e.getKey());
        }
        Collections.sort(keys);
        return keys;
    }
}","def get_key(dict): 
    list = [] 
    for key in dict.keys(): 
        list.append(key)           
    return list"
834, generate a square matrix filled with elements from 1 to n raised to the power of 2 in spiral order.,"import java.io.*;
import java.lang.*;
import java.util.*;
import java.math.*;


class GenerateMatrix {
    /**
     * * Write a function to generate a square matrix filled with elements from 1 to n raised to the power of 2 in spiral order.
     *
     * > generateMatrix(3)
     * [[1, 2, 3], [8, 9, 4], [7, 6, 5]]
     * > generateMatrix(2)
     * [[1, 2], [4, 3]]
     * > generateMatrix(7)
     * [[1, 2, 3, 4, 5, 6, 7], [24, 25, 26, 27, 28, 29, 8], [23, 40, 41, 42, 43, 30, 9], [22, 39, 48, 49, 44, 31, 10], [21, 38, 47, 46, 45, 32, 11], [20, 37, 36, 35, 34, 33, 12], [19, 18, 17, 16, 15, 14, 13]]
     */
    public static List<List<Integer>> generateMatrix(int n) {
List<List<Integer>> matrix = new ArrayList<>();
        if (n <= 0) {
            return matrix;
        }
        for (int i = 0; i < n; i++) {
            matrix.add(new ArrayList<>(Collections.nCopies(n, 0)));
        }
        int rowStart = 0;
        int rowEnd = n - 1;
        int colStart = 0;
        int colEnd = n - 1;
        int current = 1;
        while (current <= n * n) {
            for (int c = colStart; c <= colEnd && current <= n * n; c++) {
                matrix.get(rowStart).set(c, current++);
            }
            rowStart++;
            for (int r = rowStart; r <= rowEnd && current <= n * n; r++) {
                matrix.get(r).set(colEnd, current++);
            }
            colEnd--;
            for (int c = colEnd; c >= colStart && current <= n * n; c--) {
                matrix.get(rowEnd).set(c, current++);
            }
            rowEnd--;
            for (int r = rowEnd; r >= rowStart && current <= n * n; r--) {
                matrix.get(r).set(colStart, current++);
            }
            colStart++;
        }
        return matrix;
    }
}
","def generate_matrix(n):
        if n<=0:
            return [] 
        matrix=[row[:] for row in [[0]*n]*n]        
        row_st=0
        row_ed=n-1        
        col_st=0
        col_ed=n-1
        current=1        
        while (True):
            if current>n*n:
                break
            for c in range (col_st, col_ed+1):
                matrix[row_st][c]=current
                current+=1
            row_st+=1
            for r in range (row_st, row_ed+1):
                matrix[r][col_ed]=current
                current+=1
            col_ed-=1
            for c in range (col_ed, col_st-1, -1):
                matrix[row_ed][c]=current
                current+=1
            row_ed-=1
            for r in range (row_ed, row_st-1, -1):
                matrix[r][col_st]=current
                current+=1
            col_st+=1
        return matrix"
